"","roster_id","team","wk","matchup_id","points","opp_id","opp_team","opp_points","starters","full_name","starters_points","starter_slot","year"
"1915",3,"Josh",12,1,212.16,6,"Frazier",139.96,"843","Cameron Heyward",10,"DL1",2019
"1916",3,"Josh",12,1,212.16,6,"Frazier",139.96,"5015","Sam Hubbard",11,"DL2",2019
"1917",3,"Josh",12,1,212.16,6,"Frazier",139.96,"2689","Todd Davis",13,"LB1",2019
"1918",3,"Josh",12,1,212.16,6,"Frazier",139.96,"4990","Darius Leonard",8,"LB2",2019
"1919",3,"Josh",12,1,212.16,6,"Frazier",139.96,"1590","Eric Reid",16,"DB1",2019
"1920",3,"Josh",12,1,212.16,6,"Frazier",139.96,"5882","Taylor Rapp",11,"DB2",2019
"1921",3,"Josh",12,1,212.16,6,"Frazier",139.96,"5017","Jessie Bates",4,"DB3",2019
"1922",4,"Dan",12,3,216.3,1,"Mingo",152.82,"4943","Sam Darnold",28.2,"QB",2019
"1923",4,"Dan",12,3,216.3,1,"Mingo",152.82,"1408","Le'Veon Bell",10.8,"RB1",2019
"1924",4,"Dan",12,3,216.3,1,"Mingo",152.82,"3969","Leonard Fournette",27.9,"RB2",2019
"1925",4,"Dan",12,3,216.3,1,"Mingo",152.82,"5846","DK Metcalf",3.5,"WR1",2019
"1926",4,"Dan",12,3,216.3,1,"Mingo",152.82,"1992","Allen Robinson",19.1,"WR2",2019
"1927",4,"Dan",12,3,216.3,1,"Mingo",152.82,"5848","Marquise Brown",16.2,"WR3",2019
"1928",4,"Dan",12,3,216.3,1,"Mingo",152.82,"1339","Zach Ertz",15.1,"TE",2019
"1929",4,"Dan",12,3,216.3,1,"Mingo",152.82,"3198","Derrick Henry",28.5,"FLEX",2019
"1930",4,"Dan",12,3,216.3,1,"Mingo",152.82,"4968","Tremaine Edmunds",6,"DFLEX",2019
"1931",4,"Dan",12,3,216.3,1,"Mingo",152.82,"6528","Joey Slye",7,"K",2019
"1932",4,"Dan",12,3,216.3,1,"Mingo",152.82,"3172","DeForest Buckner",7,"DL1",2019
"1933",4,"Dan",12,3,216.3,1,"Mingo",152.82,"2363","Markus Golden",8,"DL2",2019
"1934",4,"Dan",12,3,216.3,1,"Mingo",152.82,"4960","Roquan Smith",4,"LB1",2019
"1935",4,"Dan",12,3,216.3,1,"Mingo",152.82,"5041","Fred Warner",17,"LB2",2019
"1936",4,"Dan",12,3,216.3,1,"Mingo",152.82,"4056","Jabrill Peppers",5,"DB1",2019
"1937",4,"Dan",12,3,216.3,1,"Mingo",152.82,"4974","Terrell Edmunds",5,"DB2",2019
"1938",4,"Dan",12,3,216.3,1,"Mingo",152.82,"1039","Tavon Wilson",8,"DB3",2019
"1939",5,"Parker",12,4,170.2,10,"Dave",167.04,"1234","Russell Wilson",10.5,"QB",2019
"1940",5,"Parker",12,4,170.2,10,"Dave",167.04,"4988","Nick Chubb",22.4,"RB1",2019
"1941",5,"Parker",12,4,170.2,10,"Dave",167.04,"1848","James White",-0.1,"RB2",2019
"1942",5,"Parker",12,4,170.2,10,"Dave",167.04,"2133","Davante Adams",12.3,"WR1",2019
"1943",5,"Parker",12,4,170.2,10,"Dave",167.04,"1426","DeAndre Hopkins",21.4,"WR2",2019
"1944",5,"Parker",12,4,170.2,10,"Dave",167.04,"2078","Odell Beckham",14.4,"WR3",2019
"1945",5,"Parker",12,4,170.2,10,"Dave",167.04,"5012","Mark Andrews",4.5,"TE",2019
"1946",5,"Parker",12,4,170.2,10,"Dave",167.04,"5112","Bo Scarbrough",7.8,"FLEX",2019
"1947",5,"Parker",12,4,170.2,10,"Dave",167.04,"1052","Demario Davis",16,"DFLEX",2019
"1948",5,"Parker",12,4,170.2,10,"Dave",167.04,"17","Matt Prater",10,"K",2019
"1949",5,"Parker",12,4,170.2,10,"Dave",167.04,"2036","Khalil Mack",9,"DL1",2019
"1950",5,"Parker",12,4,170.2,10,"Dave",167.04,"3308","Matt Ioannidis",6,"DL2",2019
"1951",5,"Parker",12,4,170.2,10,"Dave",167.04,"6119","Devin White",16,"LB1",2019
"1952",5,"Parker",12,4,170.2,10,"Dave",167.04,"1233","Bobby Wagner",8,"LB2",2019
"1953",5,"Parker",12,4,170.2,10,"Dave",167.04,"3233","Kevin Byard",8,"DB1",2019
"1954",5,"Parker",12,4,170.2,10,"Dave",167.04,"5025","Ronnie Harrison",1,"DB2",2019
"1955",5,"Parker",12,4,170.2,10,"Dave",167.04,"4238","Xavier Woods",3,"DB3",2019
"1956",6,"Frazier",12,1,139.96,3,"Josh",212.16,"96","Aaron Rodgers",9.46,"QB",2019
"1957",6,"Frazier",12,1,139.96,3,"Josh",212.16,"4273","Chris Carson",5.7,"RB1",2019
"1958",6,"Frazier",12,1,139.96,3,"Josh",212.16,"4018","Joe Mixon",7.9,"RB2",2019
"1959",6,"Frazier",12,1,139.96,3,"Josh",212.16,"947","Julio Jones",6.8,"WR1",2019
"1960",6,"Frazier",12,1,139.96,3,"Josh",212.16,"4951","D.J. Chark",5.8,"WR2",2019
"1961",6,"Frazier",12,1,139.96,3,"Josh",212.16,"1110","T.Y. Hilton",1.8,"WR3",2019
"1962",6,"Frazier",12,1,139.96,3,"Josh",212.16,"4217","George Kittle",18.9,"TE",2019
"1963",6,"Frazier",12,1,139.96,3,"Josh",212.16,"3164","Ezekiel Elliott",12.6,"FLEX",2019
"1964",6,"Frazier",12,1,139.96,3,"Josh",212.16,"4067","Jarrad Davis",12,"DFLEX",2019
"1965",6,"Frazier",12,1,139.96,3,"Josh",212.16,"6219","Austin Seibert",11,"K",2019
"1966",6,"Frazier",12,1,139.96,3,"Josh",212.16,"4032","Jonathan Allen",7,"DL1",2019
"1967",6,"Frazier",12,1,139.96,3,"Josh",212.16,"2227","Aaron Donald",1,"DL2",2019
"1968",6,"Frazier",12,1,139.96,3,"Josh",212.16,"1192","Lavonte David",9,"LB1",2019
"1969",6,"Frazier",12,1,139.96,3,"Josh",212.16,"6056","Dre Greenlaw",8,"LB2",2019
"1970",6,"Frazier",12,1,139.96,3,"Josh",212.16,"290","Eric Weddle",10,"DB1",2019
"1971",6,"Frazier",12,1,139.96,3,"Josh",212.16,"2335","Damarious Randall",7,"DB2",2019
"1972",6,"Frazier",12,1,139.96,3,"Josh",212.16,"4963","Minkah Fitzpatrick",6,"DB3",2019
"1973",7,"Carter",12,5,101.24,9,"Calvin",172.94,"24","Matt Ryan",7.64,"QB",2019
"1974",7,"Carter",12,5,101.24,9,"Calvin",172.94,"6130","Devin Singletary",11.4,"RB1",2019
"1975",7,"Carter",12,5,101.24,9,"Calvin",172.94,"5892","David Montgomery",4.1,"RB2",2019
"1976",7,"Carter",12,5,101.24,9,"Calvin",172.94,"5038","Michael Gallup",5.5,"WR1",2019
"1977",7,"Carter",12,5,101.24,9,"Calvin",172.94,"1555","Kenny Stills",0.6,"WR2",2019
"1978",7,"Carter",12,5,101.24,9,"Calvin",172.94,"4082","Curtis Samuel",4.9,"WR3",2019
"1979",7,"Carter",12,5,101.24,9,"Calvin",172.94,"4144","Jonnu Smith",0.4,"TE",2019
"1980",7,"Carter",12,5,101.24,9,"Calvin",172.94,"5052","Ronald Jones",12.7,"FLEX",2019
"1981",7,"Carter",12,5,101.24,9,"Calvin",172.94,"3166","Myles Jack",7,"DFLEX",2019
"1982",7,"Carter",12,5,101.24,9,"Calvin",172.94,"1266","Greg Zuerlein",7,"K",2019
"1983",7,"Carter",12,5,101.24,9,"Calvin",172.94,"1947","Jadeveon Clowney",0,"DL1",2019
"1984",7,"Carter",12,5,101.24,9,"Calvin",172.94,"125","Calais Campbell",3,"DL2",2019
"1985",7,"Carter",12,5,101.24,9,"Calvin",172.94,"3254","Nick Vigil",7,"LB1",2019
"1986",7,"Carter",12,5,101.24,9,"Calvin",172.94,"4213","Nathan Gerry",9,"LB2",2019
"1987",7,"Carter",12,5,101.24,9,"Calvin",172.94,"2135","Ha Ha Clinton-Dix",8,"DB1",2019
"1988",7,"Carter",12,5,101.24,9,"Calvin",172.94,"4224","Chuck Clark",4,"DB2",2019
"1989",7,"Carter",12,5,101.24,9,"Calvin",172.94,"1395","Shawn Williams",9,"DB3",2019
"1990",8,"Caleb",12,2,138.08,2,"Tim",120.38,"3294","Dak Prescott",6.88,"QB",2019
"1991",8,"Caleb",12,2,138.08,2,"Tim",120.38,"956","Mark Ingram",23.8,"RB1",2019
"1992",8,"Caleb",12,2,138.08,2,"Tim",120.38,"2315","Todd Gurley",1.9,"RB2",2019
"1993",8,"Caleb",12,2,138.08,2,"Tim",120.38,"2216","Mike Evans",6,"WR1",2019
"1994",8,"Caleb",12,2,138.08,2,"Tim",120.38,"4131","Kenny Golladay",6.1,"WR2",2019
"1995",8,"Caleb",12,2,138.08,2,"Tim",120.38,"4039","Cooper Kupp",4.5,"WR3",2019
"1996",8,"Caleb",12,2,138.08,2,"Tim",120.38,"1587","Vance McDonald",0.1,"TE",2019
"1997",8,"Caleb",12,2,138.08,2,"Tim",120.38,"5170","Phillip Lindsay",6.8,"FLEX",2019
"1998",8,"Caleb",12,2,138.08,2,"Tim",120.38,"4070","T.J. Watt",9,"DFLEX",2019
"1999",8,"Caleb",12,2,138.08,2,"Tim",120.38,"1264","Justin Tucker",9,"K",2019
"2000",8,"Caleb",12,2,138.08,2,"Tim",120.38,"5816","Nick Bosa",7,"DL1",2019
"2001",8,"Caleb",12,2,138.08,2,"Tim",120.38,"3238","Yannick Ngakoue",9,"DL2",2019
"2002",8,"Caleb",12,2,138.08,2,"Tim",120.38,"3206","Joe Schobert",18,"LB1",2019
"2003",8,"Caleb",12,2,138.08,2,"Tim",120.38,"4978","Rashaan Evans",7,"LB2",2019
"2004",8,"Caleb",12,2,138.08,2,"Tim",120.38,"3230","Vonn Bell",10,"DB1",2019
"2005",8,"Caleb",12,2,138.08,2,"Tim",120.38,"2445","Adrian Amos",4,"DB2",2019
"2006",8,"Caleb",12,2,138.08,2,"Tim",120.38,"4077","Jamal Adams",9,"DB3",2019
"2007",9,"Calvin",12,5,172.94,7,"Carter",101.24,"3161","Carson Wentz",9.94,"QB",2019
"2008",9,"Calvin",12,5,172.94,7,"Carter",101.24,"5046","Royce Freeman",2.9,"RB1",2019
"2009",9,"Calvin",12,5,172.94,7,"Carter",101.24,"4866","Saquon Barkley",6,"RB2",2019
"2010",9,"Calvin",12,5,172.94,7,"Carter",101.24,"4981","Calvin Ridley",17,"WR1",2019
"2011",9,"Calvin",12,5,172.94,7,"Carter",101.24,"5859","A.J. Brown",19.5,"WR2",2019
"2012",9,"Calvin",12,5,172.94,7,"Carter",101.24,"1825","Jarvis Landry",26.8,"WR3",2019
"2013",9,"Calvin",12,5,172.94,7,"Carter",101.24,"58","Greg Olsen",4.4,"TE",2019
"2014",9,"Calvin",12,5,172.94,7,"Carter",101.24,"1476","Latavius Murray",12.4,"FLEX",2019
"2015",9,"Calvin",12,5,172.94,7,"Carter",101.24,"1572","Alec Ogletree",8,"DFLEX",2019
"2016",9,"Calvin",12,5,172.94,7,"Carter",101.24,"3451","Ka'imi Fairbairn",8,"K",2019
"2017",9,"Calvin",12,5,172.94,7,"Carter",101.24,"1027","Fletcher Cox",6,"DL1",2019
"2018",9,"Calvin",12,5,172.94,7,"Carter",101.24,"720","Jason Pierre-Paul",7,"DL2",2019
"2019",9,"Calvin",12,5,172.94,7,"Carter",101.24,"3276","De'Vondre Campbell",14,"LB1",2019
"2020",9,"Calvin",12,5,172.94,7,"Carter",101.24,"998","K.J. Wright",12,"LB2",2019
"2021",9,"Calvin",12,5,172.94,7,"Carter",101.24,"3144","Erik Harris",7,"DB1",2019
"2022",9,"Calvin",12,5,172.94,7,"Carter",101.24,"5946","Jamel Dean",7,"DB2",2019
"2023",9,"Calvin",12,5,172.94,7,"Carter",101.24,"1367","Logan Ryan",5,"DB3",2019
"2024",10,"Dave",12,4,167.04,5,"Parker",170.2,"289","Drew Brees",22.44,"QB",2019
"2025",10,"Dave",12,4,167.04,5,"Parker",170.2,"4034","Christian McCaffrey",25.3,"RB1",2019
"2026",10,"Dave",12,4,167.04,5,"Parker",170.2,"4035","Alvin Kamara",10.2,"RB2",2019
"2027",10,"Dave",12,4,167.04,5,"Parker",170.2,"344","Julian Edelman",9.3,"WR1",2019
"2028",10,"Dave",12,4,167.04,5,"Parker",170.2,"2238","John Brown",9.9,"WR2",2019
"2029",10,"Dave",12,4,167.04,5,"Parker",170.2,"5872","Deebo Samuel",11,"WR3",2019
"2030",10,"Dave",12,4,167.04,5,"Parker",170.2,"2505","Darren Waller",4.1,"TE",2019
"2031",10,"Dave",12,4,167.04,5,"Parker",170.2,"2374","Tyler Lockett",3.8,"FLEX",2019
"2032",10,"Dave",12,4,167.04,5,"Parker",170.2,"3291","Blake Martinez",10,"DFLEX",2019
"2033",10,"Dave",12,4,167.04,5,"Parker",170.2,"2671","Josh Lambo",9,"K",2019
"2034",10,"Dave",12,4,167.04,5,"Parker",170.2,"2427","Za'Darius Smith",12,"DL1",2019
"2035",10,"Dave",12,4,167.04,5,"Parker",170.2,"2064","Demarcus Lawrence",5,"DL2",2019
"2036",10,"Dave",12,4,167.04,5,"Parker",170.2,"4191","Matt Milano",9,"LB1",2019
"2037",10,"Dave",12,4,167.04,5,"Parker",170.2,"3167","Jaylon Smith",9,"LB2",2019
"2038",10,"Dave",12,4,167.04,5,"Parker",170.2,"1556","Kenny Vaccaro",9,"DB1",2019
"2039",10,"Dave",12,4,167.04,5,"Parker",170.2,"6210","Darnell Savage",4,"DB2",2019
"2040",10,"Dave",12,4,167.04,5,"Parker",170.2,"1343","Jordan Poyer",4,"DB3",2019
"2041",1,"Mingo",13,3,179.06,9,"Calvin",158.3,"4017","Deshaun Watson",27.86,"QB",2019
"2042",1,"Mingo",13,3,179.06,9,"Calvin",158.3,"4199","Aaron Jones",3.1,"RB1",2019
"2043",1,"Mingo",13,3,179.06,9,"Calvin",158.3,"4029","Dalvin Cook",10.4,"RB2",2019
"2044",1,"Mingo",13,3,179.06,9,"Calvin",158.3,"2309","Amari Cooper",8.5,"WR1",2019
"2045",1,"Mingo",13,3,179.06,9,"Calvin",158.3,"2319","DeVante Parker",27.9,"WR2",2019
"2046",1,"Mingo",13,3,179.06,9,"Calvin",158.3,"3199","Michael Thomas",4.8,"WR3",2019
"2047",1,"Mingo",13,3,179.06,9,"Calvin",158.3,"1466","Travis Kelce",9,"TE",2019
"2048",1,"Mingo",13,3,179.06,9,"Calvin",158.3,"2378","Tevin Coleman",1.5,"FLEX",2019
"2049",1,"Mingo",13,3,179.06,9,"Calvin",158.3,"1181","Luke Kuechly",8,"DFLEX",2019
"2050",1,"Mingo",13,3,179.06,9,"Calvin",158.3,"3678","Wil Lutz",17,"K",2019
"2051",1,"Mingo",13,3,179.06,9,"Calvin",158.3,"957","Cameron Jordan",23,"DL1",2019
"2052",1,"Mingo",13,3,179.06,9,"Calvin",158.3,"2592","Grady Jarrett",6,"DL2",2019
"2053",1,"Mingo",13,3,179.06,9,"Calvin",158.3,"4110","Zach Cunningham",9,"LB1",2019
"2054",1,"Mingo",13,3,179.06,9,"Calvin",158.3,"2389","Jordan Hicks",5,"LB2",2019
"2055",1,"Mingo",13,3,179.06,9,"Calvin",158.3,"3262","Justin Simmons",5,"DB1",2019
"2056",1,"Mingo",13,3,179.06,9,"Calvin",158.3,"2338","Landon Collins",9,"DB2",2019
"2057",1,"Mingo",13,3,179.06,9,"Calvin",158.3,"4971","Derwin James",4,"DB3",2019
"2058",2,"Tim",13,2,113.94,6,"Frazier",136.82,"1166","Kirk Cousins",17.04,"QB",2019
"2059",2,"Tim",13,2,113.94,6,"Frazier",136.82,"5850","Josh Jacobs",10.4,"RB1",2019
"2060",2,"Tim",13,2,113.94,6,"Frazier",136.82,"4962","Sony Michel",4.5,"RB2",2019
"2061",2,"Tim",13,2,113.94,6,"Frazier",136.82,"2583","Tyrell Williams",0.9,"WR1",2019
"2062",2,"Tim",13,2,113.94,6,"Frazier",136.82,"5130","Auden Tate",6.6,"WR2",2019
"2063",2,"Tim",13,2,113.94,6,"Frazier",136.82,"1149","Alshon Jeffery",19.7,"WR3",2019
"2064",2,"Tim",13,2,113.94,6,"Frazier",136.82,"5022","Dallas Goedert",6.6,"TE",2019
"2065",2,"Tim",13,2,113.94,6,"Frazier",136.82,"2257","Carlos Hyde",2.2,"FLEX",2019
"2066",2,"Tim",13,2,113.94,6,"Frazier",136.82,"2343","Preston Smith",1,"DFLEX",2019
"2067",2,"Tim",13,2,113.94,6,"Frazier",136.82,"4227","Harrison Butker",10,"K",2019
"2068",2,"Tim",13,2,113.94,6,"Frazier",136.82,"3218","A'Shawn Robinson",3,"DL1",2019
"2069",2,"Tim",13,2,113.94,6,"Frazier",136.82,"583","Brandon Graham",2,"DL2",2019
"2070",2,"Tim",13,2,113.94,6,"Frazier",136.82,"1364","Jamie Collins",3,"LB1",2019
"2071",2,"Tim",13,2,113.94,6,"Frazier",136.82,"2330","Shaq Thompson",8,"LB2",2019
"2072",2,"Tim",13,2,113.94,6,"Frazier",136.82,"4079","Kevin King",10,"DB1",2019
"2073",2,"Tim",13,2,113.94,6,"Frazier",136.82,"4072","Tre'Davious White",6,"DB2",2019
"2074",2,"Tim",13,2,113.94,6,"Frazier",136.82,"2323","Marcus Peters",3,"DB3",2019
"2075",3,"Josh",13,1,203.7,7,"Carter",145.52,"4881","Lamar Jackson",22.3,"QB",2019
"2076",3,"Josh",13,1,203.7,7,"Carter",145.52,"3312","Jonathan Williams",2.5,"RB1",2019
"2077",3,"Josh",13,1,203.7,7,"Carter",145.52,"4949","Derrius Guice",25.7,"RB2",2019
"2078",3,"Josh",13,1,203.7,7,"Carter",145.52,"4037","Chris Godwin",5,"WR1",2019
"2079",3,"Josh",13,1,203.7,7,"Carter",145.52,"5045","Courtland Sutton",20.4,"WR2",2019
"2080",3,"Josh",13,1,203.7,7,"Carter",145.52,"4950","Christian Kirk",2.3,"WR3",2019
"2081",3,"Josh",13,1,203.7,7,"Carter",145.52,"6146","Kaden Smith",8,"TE",2019
"2082",3,"Josh",13,1,203.7,7,"Carter",145.52,"6151","Miles Sanders",16.5,"FLEX",2019
"2083",3,"Josh",13,1,203.7,7,"Carter",145.52,"3747","Cory Littleton",12,"DFLEX",2019
"2084",3,"Josh",13,1,203.7,7,"Carter",145.52,"4666","Younghoe Koo",6,"K",2019
"2085",3,"Josh",13,1,203.7,7,"Carter",145.52,"843","Cameron Heyward",8,"DL1",2019
"2086",3,"Josh",13,1,203.7,7,"Carter",145.52,"5015","Sam Hubbard",9,"DL2",2019
"2087",3,"Josh",13,1,203.7,7,"Carter",145.52,"4220","Jayon Brown",10,"LB1",2019
"2088",3,"Josh",13,1,203.7,7,"Carter",145.52,"4990","Darius Leonard",20,"LB2",2019
"2089",3,"Josh",13,1,203.7,7,"Carter",145.52,"1590","Eric Reid",13,"DB1",2019
"2090",3,"Josh",13,1,203.7,7,"Carter",145.52,"5882","Taylor Rapp",15,"DB2",2019
"2091",3,"Josh",13,1,203.7,7,"Carter",145.52,"5017","Jessie Bates",8,"DB3",2019
"2092",4,"Dan",13,5,168.5,5,"Parker",149.04,"4046","Patrick Mahomes",19.5,"QB",2019
"2093",4,"Dan",13,5,168.5,5,"Parker",149.04,"1408","Le'Veon Bell",6.7,"RB1",2019
"2094",4,"Dan",13,5,168.5,5,"Parker",149.04,"3969","Leonard Fournette",9.1,"RB2",2019
"2095",4,"Dan",13,5,168.5,5,"Parker",149.04,"5846","DK Metcalf",5.5,"WR1",2019
"2096",4,"Dan",13,5,168.5,5,"Parker",149.04,"1992","Allen Robinson",14.6,"WR2",2019
"2097",4,"Dan",13,5,168.5,5,"Parker",149.04,"3321","Tyreek Hill",5.1,"WR3",2019
"2098",4,"Dan",13,5,168.5,5,"Parker",149.04,"1339","Zach Ertz",2.4,"TE",2019
"2099",4,"Dan",13,5,168.5,5,"Parker",149.04,"3198","Derrick Henry",20.6,"FLEX",2019
"2100",4,"Dan",13,5,168.5,5,"Parker",149.04,"4968","Tremaine Edmunds",7,"DFLEX",2019
"2101",4,"Dan",13,5,168.5,5,"Parker",149.04,"6528","Joey Slye",3,"K",2019
"2102",4,"Dan",13,5,168.5,5,"Parker",149.04,"2363","Markus Golden",8,"DL1",2019
"2103",4,"Dan",13,5,168.5,5,"Parker",149.04,"2393","Danielle Hunter",9,"DL2",2019
"2104",4,"Dan",13,5,168.5,5,"Parker",149.04,"4960","Roquan Smith",24,"LB1",2019
"2105",4,"Dan",13,5,168.5,5,"Parker",149.04,"5041","Fred Warner",13,"LB2",2019
"2106",4,"Dan",13,5,168.5,5,"Parker",149.04,"4081","Budda Baker",12,"DB1",2019
"2107",4,"Dan",13,5,168.5,5,"Parker",149.04,"6214","Quincy Williams",3,"DB2",2019
"2108",4,"Dan",13,5,168.5,5,"Parker",149.04,"1039","Tavon Wilson",6,"DB3",2019
"2109",5,"Parker",13,5,149.04,4,"Dan",168.5,"1234","Russell Wilson",16.9,"QB",2019
"2110",5,"Parker",13,5,149.04,4,"Dan",168.5,"4988","Nick Chubb",7.9,"RB1",2019
"2111",5,"Parker",13,5,149.04,4,"Dan",168.5,"5112","Bo Scarbrough",8.3,"RB2",2019
"2112",5,"Parker",13,5,149.04,4,"Dan",168.5,"2133","Davante Adams",18.4,"WR1",2019
"2113",5,"Parker",13,5,149.04,4,"Dan",168.5,"1426","DeAndre Hopkins",10.64,"WR2",2019
"2114",5,"Parker",13,5,149.04,4,"Dan",168.5,"2078","Odell Beckham",2.9,"WR3",2019
"2115",5,"Parker",13,5,149.04,4,"Dan",168.5,"5012","Mark Andrews",11,"TE",2019
"2116",5,"Parker",13,5,149.04,4,"Dan",168.5,"676","LeSean McCoy",9,"FLEX",2019
"2117",5,"Parker",13,5,149.04,4,"Dan",168.5,"1052","Demario Davis",8,"DFLEX",2019
"2118",5,"Parker",13,5,149.04,4,"Dan",168.5,"59","Mason Crosby",8,"K",2019
"2119",5,"Parker",13,5,149.04,4,"Dan",168.5,"2036","Khalil Mack",2,"DL1",2019
"2120",5,"Parker",13,5,149.04,4,"Dan",168.5,"3156","Joey Bosa",1,"DL2",2019
"2121",5,"Parker",13,5,149.04,4,"Dan",168.5,"6119","Devin White",14,"LB1",2019
"2122",5,"Parker",13,5,149.04,4,"Dan",168.5,"1233","Bobby Wagner",11,"LB2",2019
"2123",5,"Parker",13,5,149.04,4,"Dan",168.5,"3233","Kevin Byard",8,"DB1",2019
"2124",5,"Parker",13,5,149.04,4,"Dan",168.5,"5064","Tracy Walker",7,"DB2",2019
"2125",5,"Parker",13,5,149.04,4,"Dan",168.5,"5375","Jordan Whitehead",5,"DB3",2019
"2126",6,"Frazier",13,2,136.82,2,"Tim",113.94,"96","Aaron Rodgers",28.12,"QB",2019
"2127",6,"Frazier",13,2,136.82,2,"Tim",113.94,"3164","Ezekiel Elliott",13.7,"RB1",2019
"2128",6,"Frazier",13,2,136.82,2,"Tim",113.94,"4018","Joe Mixon",13,"RB2",2019
"2129",6,"Frazier",13,2,136.82,2,"Tim",113.94,"4951","D.J. Chark",4.7,"WR1",2019
"2130",6,"Frazier",13,2,136.82,2,"Tim",113.94,"2410","Jamison Crowder",0.8,"WR2",2019
"2131",6,"Frazier",13,2,136.82,2,"Tim",113.94,"5110","Russell Gage",11.2,"WR3",2019
"2132",6,"Frazier",13,2,136.82,2,"Tim",113.94,"4217","George Kittle",1.4,"TE",2019
"2133",6,"Frazier",13,2,136.82,2,"Tim",113.94,"4273","Chris Carson",16.9,"FLEX",2019
"2134",6,"Frazier",13,2,136.82,2,"Tim",113.94,"4067","Jarrad Davis",6,"DFLEX",2019
"2135",6,"Frazier",13,2,136.82,2,"Tim",113.94,"4233","Zane Gonzalez",1,"K",2019
"2136",6,"Frazier",13,2,136.82,2,"Tim",113.94,"2227","Aaron Donald",8,"DL1",2019
"2137",6,"Frazier",13,2,136.82,2,"Tim",113.94,"1141","Melvin Ingram",3,"DL2",2019
"2138",6,"Frazier",13,2,136.82,2,"Tim",113.94,"1192","Lavonte David",8,"LB1",2019
"2139",6,"Frazier",13,2,136.82,2,"Tim",113.94,"6056","Dre Greenlaw",8,"LB2",2019
"2140",6,"Frazier",13,2,136.82,2,"Tim",113.94,"290","Eric Weddle",1,"DB1",2019
"2141",6,"Frazier",13,2,136.82,2,"Tim",113.94,"2445","Adrian Amos",8,"DB2",2019
"2142",6,"Frazier",13,2,136.82,2,"Tim",113.94,"4963","Minkah Fitzpatrick",4,"DB3",2019
"2143",7,"Carter",13,1,145.52,3,"Josh",203.7,"5849","Kyler Murray",13.32,"QB",2019
"2144",7,"Carter",13,1,145.52,3,"Josh",203.7,"6130","Devin Singletary",16.1,"RB1",2019
"2145",7,"Carter",13,1,145.52,3,"Josh",203.7,"5892","David Montgomery",14.7,"RB2",2019
"2146",7,"Carter",13,1,145.52,3,"Josh",203.7,"2449","Stefon Diggs",6.2,"WR1",2019
"2147",7,"Carter",13,1,145.52,3,"Josh",203.7,"5038","Michael Gallup",6.3,"WR2",2019
"2148",7,"Carter",13,1,145.52,3,"Josh",203.7,"4082","Curtis Samuel",12.5,"WR3",2019
"2149",7,"Carter",13,1,145.52,3,"Josh",203.7,"616","Jimmy Graham",1.6,"TE",2019
"2150",7,"Carter",13,1,145.52,3,"Josh",203.7,"5052","Ronald Jones",0.8,"FLEX",2019
"2151",7,"Carter",13,1,145.52,3,"Josh",203.7,"4203","Anthony Walker",15,"DFLEX",2019
"2152",7,"Carter",13,1,145.52,3,"Josh",203.7,"1266","Greg Zuerlein",9,"K",2019
"2153",7,"Carter",13,1,145.52,3,"Josh",203.7,"922","Mario Addison",13,"DL1",2019
"2154",7,"Carter",13,1,145.52,3,"Josh",203.7,"125","Calais Campbell",7,"DL2",2019
"2155",7,"Carter",13,1,145.52,3,"Josh",203.7,"1160","Tahir Whitehead",1,"LB1",2019
"2156",7,"Carter",13,1,145.52,3,"Josh",203.7,"2350","Eric Kendricks",10,"LB2",2019
"2157",7,"Carter",13,1,145.52,3,"Josh",203.7,"2135","Ha Ha Clinton-Dix",3,"DB1",2019
"2158",7,"Carter",13,1,145.52,3,"Josh",203.7,"4224","Chuck Clark",13,"DB2",2019
"2159",7,"Carter",13,1,145.52,3,"Josh",203.7,"1395","Shawn Williams",3,"DB3",2019
"2160",8,"Caleb",13,4,133.6,10,"Dave",137.18,"3294","Dak Prescott",22.7,"QB",2019
"2161",8,"Caleb",13,4,133.6,10,"Dave",137.18,"956","Mark Ingram",6.2,"RB1",2019
"2162",8,"Caleb",13,4,133.6,10,"Dave",137.18,"2315","Todd Gurley",17.5,"RB2",2019
"2163",8,"Caleb",13,4,133.6,10,"Dave",137.18,"2216","Mike Evans",5.3,"WR1",2019
"2164",8,"Caleb",13,4,133.6,10,"Dave",137.18,"4983","DJ Moore",13.2,"WR2",2019
"2165",8,"Caleb",13,4,133.6,10,"Dave",137.18,"4039","Cooper Kupp",12.5,"WR3",2019
"2166",8,"Caleb",13,4,133.6,10,"Dave",137.18,"3214","Hunter Henry",1,"TE",2019
"2167",8,"Caleb",13,4,133.6,10,"Dave",137.18,"5170","Phillip Lindsay",6.2,"FLEX",2019
"2168",8,"Caleb",13,4,133.6,10,"Dave",137.18,"4070","T.J. Watt",6,"DFLEX",2019
"2169",8,"Caleb",13,4,133.6,10,"Dave",137.18,"1264","Justin Tucker",9,"K",2019
"2170",8,"Caleb",13,4,133.6,10,"Dave",137.18,"1038","Chandler Jones",6,"DL1",2019
"2171",8,"Caleb",13,4,133.6,10,"Dave",137.18,"3238","Yannick Ngakoue",2,"DL2",2019
"2172",8,"Caleb",13,4,133.6,10,"Dave",137.18,"3206","Joe Schobert",7,"LB1",2019
